Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:3bidbhpOYeV4knp8AIu8Xn,"Can't Hold Us (feat. Ray Dalton)","The Heist","Macklemore;Ryan Lewis;Macklemore & Ryan Lewis;Ray Dalton",2012-10-09,258342,82,false,bennettspeir,2026-07-25T01:23:49Z,"","Macklemore",0.641,0.922,2,-4.457,1,0.0786,0.0291,0,0.0862,0.847,146.078,4
spotify:track:0wbnC9AUenxp613TYaJsGK,"Narcos","Culture II","Migos",2018-01-26,255378,71,true,bennettspeir,2026-07-25T01:23:49Z,"trap","Quality Control Music, LLC",0.936,0.585,0,-6.914,1,0.124,0.0142,0,0.132,0.243,124.991,4
spotify:track:0hKtu53OlIFXVuYkZwcn3o,"Cinderella","WE DON'T TRUST YOU","Future;Metro Boomin;Travis Scott",2024-03-22,169840,75,true,bennettspeir,2026-07-25T01:23:49Z,"rap,trap","Wilburn Holding Co./Boominati/Epic/Republic",0.876,0.412,5,-7.74,0,0.0748,0.431,0,0.101,0.15,130.052,4
spotify:track:293mQGfVwgXIOdA1GpiwAt,"Love & War","Back For Everything","Kodak Black",2022-02-25,239146,76,true,bennettspeir,2026-07-25T01:23:49Z,"","Atlantic Records",0.762,0.649,11,-5.624,0,0.0527,0.58,0.000017,0.0971,0.501,145.09,4
spotify:track:5mHdCZtVyb4DcJw8799hZp,"Escapism.","My 21st Century Blues","RAYE;070 Shake",2023-02-03,272373,83,true,bennettspeir,2026-07-25T01:23:49Z,"","Human Re Sources",0.538,0.742,2,-5.355,1,0.114,0.138,0.0000467,0.0934,0.25,96.107,4
spotify:track:3hlksXnvbKogFdPbpO9vel,"Super Bass","Pink Friday (Complete Edition)","Nicki Minaj",2010-11-22,200013,82,true,bennettspeir,2026-07-25T01:23:49Z,"","Nicki Minaj/Cash Money",0.723,0.86,11,-4.357,1,0.203,0.271,0.00000456,0.598,0.667,126.979,4
spotify:track:6HJ34Zyw6bg8yGm28AxLXf,"Look Alive (feat. Drake)","Simi","BlocBoy JB;Drake",2018-05-04,181414,71,true,bennettspeir,2026-07-25T01:23:49Z,"rap","Bloc Nation",0.918,0.58,10,-7.501,1,0.322,0.00108,0.0000612,0.106,0.611,139.977,4
spotify:track:57wp7VFnV8X0pSVnYArGeJ,"Whatever She Wants","Whatever She Wants","Bryson Tiller",2024-02-13,161342,79,true,bennettspeir,2026-07-25T01:23:49Z,"trap soul,r&b","TrapSoul/RCA Records",0.803,0.512,9,-6.871,0,0.066,0.128,0,0.0928,0.435,96.02,4
spotify:track:5hTpBe8h35rJ67eAWHQsJx,"Caroline","Good For You","Aminé",2017-07-28,209640,72,true,bennettspeir,2026-07-25T01:23:49Z,"","Universal Records",0.94,0.335,5,-10.179,0,0.505,0.17,0,0.262,0.707,120.04,4
spotify:track:2FAZskT9yRjp2Oow9szJD8,"The Days - NOTION Remix","The Days (NOTION Remix)","Chrystal;NOTION",2024-11-08,233229,87,false,bennettspeir,2026-07-25T01:23:49Z,"bassline,bass house,uk garage,drum and bass","Polydor Records",0.62,0.843,6,-5.321,0,0.0844,0.0062,0.00000463,0.55,0.237,137.812,4
spotify:track:0UeYCHOETPfai02uskjJ3x,"Shooting Stars","Bag Raiders (Deluxe)","Bag Raiders",2011-01-01,235813,74,false,bennettspeir,2026-07-25T01:23:49Z,"alternative dance","Modular",0.636,0.72,11,-6.195,1,0.0432,0.0893,0.0178,0.0868,0.425,124.944,4
spotify:track:4MRT0dDbhqFKl67WzhUbSw,"Only","The Pinkprint (Deluxe)","Nicki Minaj;Drake;Lil Wayne;Chris Brown",2014-12-15,312026,65,true,bennettspeir,2026-07-25T01:23:49Z,"rap,hip hop,r&b","Nicki Minaj/Cash Money",0.573,0.495,8,-7.245,0,0.592,0.405,0,0.0969,0.255,179.369,3
spotify:track:7ksYJ95P5vP87A0GH34CIk,"Ridin' Solo","Jason Derulo (Deluxe Audio)","Jason Derulo",2010-02-24,215746,60,false,bennettspeir,2026-07-25T01:23:49Z,"","Beluga Heights/Warner Records",0.557,0.831,9,-4.02,1,0.132,0.13,0,0.129,0.586,89.677,4
spotify:track:0qOnSQQF0yzuPWsXrQ9paz,"Stereo Hearts (feat. Adam Levine)","The Papercut Chronicles II","Gym Class Heroes;Adam Levine",2011-11-11,210960,88,false,bennettspeir,2026-07-25T01:23:49Z,"","Decaydance/Fueled By Ramen",0.646,0.795,9,-3.293,1,0.0976,0.0319,0,0.267,0.796,89.99,4
spotify:track:6uTPdRrEDeH8Fyg5L5qmeU,"Never Lose Me","Never Lose Me","Flo Milli",2023-11-30,125901,73,true,bennettspeir,2026-07-25T01:23:49Z,"","'94 Sounds/RCA Records",0.781,0.567,1,-7.857,1,0.0969,0.0504,0,0.0981,0.0743,121.964,4
spotify:track:5619Ojc6t9evEEs3B7Drhe,"Shake It","Metro Station","Metro Station",2007-09-18,179946,73,false,bennettspeir,2026-07-25T01:23:49Z,"","Red Ink",0.618,0.955,4,-3.836,1,0.0798,0.00221,0.00000309,0.486,0.79,150.034,4
spotify:track:2d8JP84HNLKhmd6IYOoupQ,"Trap Queen","Fetty Wap (Deluxe)","Fetty Wap",2015-09-25,222093,85,true,bennettspeir,2026-07-25T01:23:56Z,"","300 Entertainment/RGF Productions",0.746,0.873,7,-3.803,1,0.128,0.0244,0,0.354,0.817,148.075,4
spotify:track:1auxYwYrFRqZP7t3s7w4um,"Ni**as In Paris","Watch The Throne","JAŸ-Z;Kanye West",2011-08-08,219333,85,true,bennettspeir,2026-07-25T01:24:06Z,"hip hop,east coast hip hop,rap","Roc Nation/RocAFella/IDJ",0.789,0.858,1,-5.542,1,0.311,0.127,0,0.349,0.775,140.022,4
spotify:track:1xzBco0xcoJEDXktl7Jxrr,"Mo Bamba","MUDBOY","Sheck Wes",2018-10-05,183906,77,true,bennettspeir,2026-07-25T01:24:33Z,"","Cactus Jack Records/ G.O.O.D. Music/ Interscope Records",0.729,0.625,4,-5.266,1,0.0315,0.194,0.00986,0.248,0.261,146.034,4
spotify:track:3QFInJAm9eyaho5vBzxInN,"family ties (with Kendrick Lamar)","The Melodic Blue","Baby Keem;Kendrick Lamar",2021-09-10,252262,82,true,bennettspeir,2026-07-25T01:24:35Z,"hip hop,west coast hip hop","Columbia",0.711,0.611,1,-5.453,1,0.33,0.00588,0,0.23,0.144,134.093,4
spotify:track:2xLMifQCjDGFmkHkpNLD9h,"SICKO MODE","ASTROWORLD","Travis Scott",2018-08-03,312820,85,true,bennettspeir,2026-07-25T01:24:37Z,"rap","Cactus Jack / Epic",0.834,0.73,8,-3.714,1,0.222,0.00513,0,0.124,0.446,155.008,4
spotify:track:19gEmPjfqSZT0ulDRfjl0m,"Hot N*gga","Hot N*gga","Bobby Shmurda",2014-07-25,194561,74,true,bennettspeir,2026-07-25T01:24:41Z,"","Epic/GS9",0.794,0.51,9,-7.314,1,0.42,0.0505,0.00000181,0.0562,0.18,167.879,4
spotify:track:1h6kgem1ai8vUgO1rZOwfB,"I Don't Like","Finally Rich","Chief Keef;Lil Reese",2012-01-01,293840,78,true,bennettspeir,2026-07-25T01:24:48Z,"chicago drill,drill","UMGRI Interscope",0.742,0.844,2,-4.622,1,0.0479,0.000634,0,0.0659,0.416,131.995,4
spotify:track:66TRwr5uJwPt15mfFkzhbi,"Crank That (Soulja Boy)","souljaboytellem.com","Soulja Boy",2007-01-01,221933,80,false,bennettspeir,2026-07-25T01:24:58Z,"","Collipark / Interscope",0.733,0.74,0,-2.18,1,0.0905,0.513,0,0.0468,0.799,140.2,4
spotify:track:3ESSGgWzRf1xvP7G5hHMhB,"Again","Fetty Wap (Deluxe)","Fetty Wap",2015-09-25,312240,79,true,bennettspeir,2026-07-25T01:25:33Z,"","300 Entertainment/RGF Productions",0.748,0.733,11,-4.421,0,0.072,0.0062,0,0.329,0.291,93.019,4
